reference,link,name,brand,image_url,store,screen_size,processor,ram,disk_capacity,gpu,os,gamer,price
82V700JVFG,https://agora.tn/fr/pc-portable/16418-pc-portable-lenovo-ideapad-1-15igl7-intel-celeron-n4020-8go-256go-ssd-gris.html,PC PORTABLE LENOVO IDEAPAD 1 15IGL7 INTEL CELERON N4020 8GO 256GO SSD GRIS,,https://agora.tn/fr/45802-home_default/pc-portable-lenovo-ideapad-1-15igl7-intel-celeron-n4020-8go-256go-ssd-gris.jpg,agora,"15.6""",Intel Celeron-Dual Core,8 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"719,000 TND"
82YU0044FE,https://agora.tn/fr/pc-portable/15019-pc-portable-lenovo-v15-amn-amd-7120u-8go-256go-ssd.html,PC PORTABLE LENOVO V15 AMN AMD 7120U 8GO 256GO SSD,,https://agora.tn/fr/42384-home_default/pc-portable-lenovo-v15-amn-amd-7120u-8go-256go-ssd.jpg,agora,"15.6""",AMD,8 Go,256 Go SSD,AMD Radeon,FreeDos,Non,"725,000 TND"
82V700EJFG,https://agora.tn/fr/pc-portable/15309-pc-portable-lenovo-ideapad-1-15igl7-intel-celeron-n4020-8go-256go-ssd.html,PC PORTABLE LENOVO IDEAPAD 1 15IGL7 INTEL CELERON N4020 8GO 256GO SSD,,https://agora.tn/fr/42766-home_default/pc-portable-lenovo-ideapad-1-15igl7-intel-celeron-n4020-8go-256go-ssd.jpg,agora,"15.6""",Intel Celeron-Dual Core,8 Go,256 Go SSD,Graphique Intégrée,Windows,Non,"749,000 TND"
886L3EA,https://agora.tn/fr/pc-portable/16168-pc-portable-hp-15-fd0028nk-intel-n100-4go-256go-ssd-silver.html,PC PORTABLE HP 15-FD0028NK INTEL N100 4GO 256GO SSD SILVER,,https://agora.tn/fr/45272-home_default/pc-portable-hp-15-fd0028nk-intel-n100-4go-256go-ssd-silver.jpg,agora,"15.6""",Intel Celeron-Quad-Core,4 Go,256 Go SSD,Graphique Intégrée,Windows,Non,"769,000 TND"
886L5EA,https://agora.tn/fr/pc-portable/15354-pc-portable-hp-15-fd0030nk-4-go-windows-11-gris.html,PC PORTABLE HP 15-FD0030NK 4 GO WINDOWS 11 GRIS,,https://agora.tn/fr/43300-home_default/pc-portable-hp-15-fd0030nk-4-go-windows-11-gris.jpg,agora,"15.6""",Intel Celeron-Quad-Core,4 Go,256 Go SSD,Graphique Intégrée,Windows,Non,"769,000 TND"
886L4EA,https://agora.tn/fr/pc-portable/15353-pc-portable-hp-15-fd0029nk-n100-4go-256go-ssd-bleu.html,PC PORTABLE HP 15-FD0029NK N100 4GO 256GO SSD BLEU,,https://agora.tn/fr/43302-home_default/pc-portable-hp-15-fd0029nk-n100-4go-256go-ssd-bleu.jpg,agora,"15.6""",Intel Celeron-Quad-Core,4 Go,256 Go SSD,Graphique Intégrée,Windows,Non,"769,000 TND"
82V700EFFG,https://agora.tn/fr/pc-portable/15308-pc-portable-lenovo-ideapad-1-15igl7-intel-celeron-n4020-8go-256go-ssd-gris.html,PC PORTABLE LENOVO IDEAPAD 1 15IGL7 INTEL CELERON N4020 8GO 256GO SSD GRIS,,https://agora.tn/fr/42761-home_default/pc-portable-lenovo-ideapad-1-15igl7-intel-celeron-n4020-8go-256go-ssd-gris.jpg,agora,"15.6""",Intel Celeron-Dual Core,8 Go,256 Go SSD,Graphique Intégrée,Windows,Non,"769,000 TND"
AB1T8EA,https://agora.tn/fr/pc-portable/16495-pc-portable-hp-15-fd0297nk-n100-8go-256go-ssd-noir.html,PC PORTABLE HP 15-FD0297NK N100 8GO 256GO SSD NOIR,,https://agora.tn/fr/47845-home_default/pc-portable-hp-15-fd0297nk-n100-8go-256go-ssd-noir.jpg,agora,"15.6""",Intel Celeron,8 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"789,000 TND"
82VG00NYFG,https://agora.tn/fr/pc-portable/16134-pc-portable-lenovo-ideapad-1-15amn7-amd-athlon-8go-256go-ssd-gris.html,PC PORTABLE LENOVO IDEAPAD 1 15AMN7 AMD ATHLON 8GO 256GO SSD GRIS,,https://agora.tn/fr/45295-home_default/pc-portable-lenovo-ideapad-1-15amn7-amd-athlon-8go-256go-ssd-gris.jpg,agora,"15.6""",AMD Athlon,8 Go,256 Go SSD,AMD Radeon,Windows,Non,"789,000 TND"
82XQ00DMFG,https://agora.tn/fr/pc-portable/15346-pc-portable-lenovo-ideapad-slim-3-amd-ryzen-3-8go-256go-ssd.html,PC PORTABLE LENOVO IDEAPAD SLIM 3 AMD RYZEN 3 8GO 256GO SSD,,https://agora.tn/fr/44136-home_default/pc-portable-lenovo-ideapad-slim-3-amd-ryzen-3-8go-256go-ssd.jpg,agora,"15.6""",AMD RYZEN 3,8 Go,256 Go SSD,AMD Radeon,Windows,Non,"899,000 TND"
N5360PVNB3520EMEA0,https://agora.tn/fr/pc-portable/15371-pc-portable-dell-vostro-3520-i3-1215u-8go-512go-ssd-noir.html,PC PORTABLE DELL VOSTRO 3520 I3-1215U 8GO 512GO SSD NOIR,,https://agora.tn/fr/45468-home_default/pc-portable-dell-vostro-3520-i3-1215u-8go-512go-ssd-noir.jpg,agora,"15.6""",Intel Core i3,8 Go,512 Go SSD,Graphique Intégrée,Windows,Non,"999,000 TND"
V3520-I3-512SSD,https://agora.tn/fr/pc-portable/16179-pc-portable-dell-vostro-3520-i3-1215u-8go-512go-ssd-noir.html,PC PORTABLE DELL VOSTRO 3520 I3-1215U 8GO 512GO SSD NOIR,,https://agora.tn/fr/45466-home_default/pc-portable-dell-vostro-3520-i3-1215u-8go-512go-ssd-noir.jpg,agora,"15.6""",Intel Core i3,8 Go,512 Go SSD,Nvidia GeForce,Ubuntu,Non,"1 039,000 TND"
X1504VA-NJ519W,https://agora.tn/fr/pc-portable/15384-pc-portable-asus-vivobook-15-x1504va-i3-1315u-4go-256go-ssd-bleu.html,PC PORTABLE ASUS VIVOBOOK 15 X1504VA I3-1315U 4GO 256GO SSD BLEU,,https://agora.tn/fr/46318-home_default/pc-portable-asus-vivobook-15-x1504va-i3-1315u-4go-256go-ssd-bleu.jpg,agora,"15.6""",Intel Core i3,4 Go,256 Go SSD,Graphique Intégrée,Windows 11,Non,"1 045,000 TND"
X1504VA-NJ520W-8G,https://agora.tn/fr/pc-portable/16089-pc-portable-asus-vivobook-15-x1504va-i3-1315u-8go-256go-ssd-silver.html,PC PORTABLE ASUS VIVOBOOK 15 X1504VA I3-1315U 8GO 256GO SSD SILVER,,https://agora.tn/fr/46315-home_default/pc-portable-asus-vivobook-15-x1504va-i3-1315u-8go-256go-ssd-silver.jpg,agora,"15.6""",Intel Core i3,8 Go,256 Go SSD,Graphique Intégrée,Windows,Non,"1 065,000 TND"
281430-3530,https://agora.tn/fr/pc-portable/15908-pc-portable-dell-vostro-3530-i3-1305u-8go-256go-ssd-noir.html,PC PORTABLE DELL VOSTRO 3530 I3-1305U 8GO 256GO SSD NOIR,,https://agora.tn/fr/44665-home_default/pc-portable-dell-vostro-3530-i3-1305u-8go-256go-ssd-noir.jpg,agora,"15.6""",Intel Core i3,8 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 069,000 TND"
X1504VA-NJ520W-12G,https://agora.tn/fr/pc-portable/16176-pc-portable-asus-vivobook-15-x1504va-i3-1315u-12go-256go-silver.html,PC PORTABLE ASUS VIVOBOOK 15 X1504VA I3-1315U 12GO 256GO SILVER,,https://agora.tn/fr/46314-home_default/pc-portable-asus-vivobook-15-x1504va-i3-1315u-12go-256go-silver.jpg,agora,"15.6""",Intel Core i3,12 Go,256 Go SSD,Graphique Intégrée,Windows,Non,"1 089,000 TND"
82RK017AFG,https://agora.tn/fr/pc-portable/16136-pc-portable-lenovo-ideapad-3-15iau7-i3-1215u-8go-512go-ssd-bleu.html,PC PORTABLE LENOVO IDEAPAD 3 15IAU7 I3-1215U 8GO 512GO SSD BLEU,,https://agora.tn/fr/45299-home_default/pc-portable-lenovo-ideapad-3-15iau7-i3-1215u-8go-512go-ssd-bleu.jpg,agora,"15.6""",Intel Core i3,8 Go,512 Go SSD,Graphique Intégrée,windows 11 famille,Non,"1 099,000 TND"
82RK016YFG,https://agora.tn/fr/pc-portable/16081-pc-portable-lenovo-ideapad-3-15iau7-i3-1215u-8go-512go-ssd-gris.html,PC PORTABLE LENOVO IDEAPAD 3 15IAU7 I3-1215U 8GO 512GO SSD GRIS,,https://agora.tn/fr/45296-home_default/pc-portable-lenovo-ideapad-3-15iau7-i3-1215u-8go-512go-ssd-gris.jpg,agora,"15.6""",Intel Core i3,8 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 099,000 TND"
X1504VA-NJ480W,https://agora.tn/fr/pc-portable/16130-pc-portable-asus-vivobook-15-x1504va-i3-1315u-8go-256-ssd-bleu.html,PC PORTABLE ASUS VIVOBOOK 15 X1504VA I3-1315U 8GO 256 SSD BLEU,,https://agora.tn/fr/46323-home_default/pc-portable-asus-vivobook-15-x1504va-i3-1315u-8go-256-ssd-bleu.jpg,agora,"15.6""",Intel Core i3,8 Go,250GO SSD,Graphique Intégrée,windows 11 famille,Non,"1 109,000 TND"
N1612PVNB3530-UBU,https://agora.tn/fr/pc-portable/16509-pc-portable-dell-vostro-3530-i3-1305u-8go-256go-ssd-noir.html,PC PORTABLE DELL VOSTRO 3530 I3-1305U 8GO 256GO SSD NOIR,,https://agora.tn/fr/45817-home_default/pc-portable-dell-vostro-3530-i3-1305u-8go-256go-ssd-noir.jpg,agora,"15.6""",Intel Core i3,8 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"1 129,000 TND"
A2MM1EA,https://agora.tn/fr/pc-portable/16487-pc-portable-hp-15-fd0052nk-i3-n305-8go-512go-ssd-silver.html,PC PORTABLE HP 15-FD0052NK I3-N305 8GO 512GO SSD SILVER,,https://agora.tn/fr/45775-home_default/pc-portable-hp-15-fd0052nk-i3-n305-8go-512go-ssd-silver.jpg,agora,"15.6""",Intel Core i3,8 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 149,000 TND"
A2AP0EA,https://agora.tn/fr/pc-portable/15907-pc-portable-hp-15-fd0053nk-i3-n305-8go-512go-ssd-silver.html,PC PORTABLE HP 15-FD0053NK I3-N305 8GO 512GO SSD SILVER,,https://agora.tn/fr/44661-home_default/pc-portable-hp-15-fd0053nk-i3-n305-8go-512go-ssd-silver.jpg,agora,"15.6""",Intel Core i3,8 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 149,000 TND"
A2AN9EA,https://agora.tn/fr/pc-portable/15906-pc-portable-hp-15-fd0051nk-i3-n305-8go-512go-ssd-gold.html,PC PORTABLE HP 15-FD0051NK I3-N305 8GO 512GO SSD GOLD,,https://agora.tn/fr/44658-home_default/pc-portable-hp-15-fd0051nk-i3-n305-8go-512go-ssd-gold.jpg,agora,"15.6""",Intel Core i3,8 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 169,000 TND"
A2AP1EA,https://agora.tn/fr/pc-portable/15898-pc-portable-hp-15-fd0055nk-i3-n305-8go-512go-ssd-noir.html,PC PORTABLE HP 15-FD0055NK I3-N305 8GO 512GO SSD NOIR,,https://agora.tn/fr/44630-home_default/pc-portable-hp-15-fd0055nk-i3-n305-8go-512go-ssd-noir.jpg,agora,"15.6""",Intel Core i3,8 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 169,000 TND"
X1504VA-NJ1000W,https://agora.tn/fr/pc-portable/16500-pc-portable-asus-x1504va-i3-1315u-8go-512go-ssd-silver.html,PC PORTABLE ASUS X1504VA I3-1315U 8GO 512GO SSD SILVER,,https://agora.tn/fr/46336-home_default/pc-portable-asus-x1504va-i3-1315u-8go-512go-ssd-silver.jpg,agora,"15.6""",Intel Core i3,8 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 245,000 TND"
9S7-15H112-1019,https://agora.tn/fr/pc-portable/16628-pc-portable-msi-modern-15-b12m-i3-1215u-16go-512go-ssd-noir.html,PC PORTABLE MSI MODERN 15 B12M I3-1215U 16GO 512GO SSD NOIR,,https://agora.tn/fr/46026-home_default/pc-portable-msi-modern-15-b12m-i3-1215u-16go-512go-ssd-noir.jpg,agora,"15.6""",Intel Core i3,16 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 399,000 TND"
N1610PVNB3520EMEA0,https://agora.tn/fr/pc-portable/15206-pc-portable-dell-vostro-3520-i5-1235u-8go-512go-ssd-noir.html,PC PORTABLE DELL VOSTRO 3520 I5-1235U 8GO 512GO SSD NOIR,,https://agora.tn/fr/42672-home_default/pc-portable-dell-vostro-3520-i5-1235u-8go-512go-ssd-noir.jpg,agora,"15.6""",Intel Core i5,8 Go,512 Go SSD,Graphique Intégrée,Ubuntu,Non,"1 425,000 TND"
82RK0174FG,https://agora.tn/fr/pc-portable/16076-pc-portable-lenovo-ideapad-3-15iau7-i5-1235u-8go-512go-ssd-bleu.html,PC PORTABLE LENOVO IDEAPAD 3 15IAU7 I5-1235U 8GO 512GO SSD BLEU,,https://agora.tn/fr/45303-home_default/pc-portable-lenovo-ideapad-3-15iau7-i5-1235u-8go-512go-ssd-bleu.jpg,agora,"15.6""",Intel Core i5,8 Go,512 Go SSD,Graphique Intégrée,Windows,Non,"1 469,000 TND"
82RK016TFG,https://agora.tn/fr/pc-portable/16075-pc-portable-lenovo-ideapad-3-15iau7-i5-1235u-8go-512go-ssd-gris.html,PC PORTABLE LENOVO IDEAPAD 3 15IAU7 I5-1235U 8GO 512GO SSD GRIS,,https://agora.tn/fr/45302-home_default/pc-portable-lenovo-ideapad-3-15iau7-i5-1235u-8go-512go-ssd-gris.jpg,agora,"15.6""",Intel Core i5,8 Go,512 Go SSD,Graphique Intégrée,Windows,Non,"1 469,000 TND"
81W1017HFE,https://agora.tn/fr/pc-portable/11079-pc-portable-lenovo-ideapad-3-adm-ryzen-7-8go-512go-ssd-bleu.html,PC PORTABLE LENOVO IDEAPAD 3 ADM RYZEN 7 8GO 512GO SSD BLEU,,https://agora.tn/fr/37889-home_default/pc-portable-lenovo-ideapad-3-adm-ryzen-7-8go-512go-ssd-bleu.jpg,agora,"15.6""",AMD RYZEN 7,8 Go,512 Go SSD,AMD Radeon,Windows,Non,"1 489,000 TND"
83ER00H5FG,https://agora.tn/fr/pc-portable/17051-pc-portable-lenovo-ideapad-s3-i5-12450h-16go-512go-ssd-156-gris.html,"PC PORTABLE LENOVO IDEAPAD S3 I5-12450H 16GO 512GO SSD 15.6"" GRIS",,https://agora.tn/fr/47554-home_default/pc-portable-lenovo-ideapad-s3-i5-12450h-16go-512go-ssd-156-gris.jpg,agora,"15.6""",Intel Core i5,16 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 539,000 TND"
N3409PVNB3530EMEA01_UBU,https://agora.tn/fr/pc-portable/16506-pc-portable-dell-vostro-3530-i5-1334u-8go-512go-ssd-noir.html,PC PORTABLE DELL VOSTRO 3530 I5-1334U 8GO 512GO SSD NOIR,,https://agora.tn/fr/45913-home_default/pc-portable-dell-vostro-3530-i5-1334u-8go-512go-ssd-noir.jpg,agora,"15.6""",Intel Core i5,8 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 549,000 TND"
A2AP5EA,https://agora.tn/fr/pc-portable/15904-pc-portable-hp-15-fd0094nk-i5-1334u-8go-512go-ssd-bleu.html,PC PORTABLE HP 15-FD0094NK I5-1334U  8GO 512GO SSD BLEU,,https://agora.tn/fr/44648-home_default/pc-portable-hp-15-fd0094nk-i5-1334u-8go-512go-ssd-bleu.jpg,agora,"15.6""",Intel Core i5,8 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 585,000 TND"
83EM00GMFG,https://agora.tn/fr/pc-portable/17049-pc-portable-lenovo-ideapad-s3-i5-13420h-16go-512go-ssd-156-gris.html,"PC PORTABLE LENOVO IDEAPAD S3 I5-13420H 16GO 512GO SSD 15.6"" GRIS",,https://agora.tn/fr/47553-home_default/pc-portable-lenovo-ideapad-s3-i5-13420h-16go-512go-ssd-156-gris.jpg,agora,"15.6""",Intel Core i5,16 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 589,000 TND"
A2AP6EA,https://agora.tn/fr/pc-portable/15901-pc-portable-hp-15-fd0093nk-i5-1334u-8go-512go-ssd-gold.html,PC PORTABLE HP 15-FD0093NK I5-1334U 8GO 512GO SSD GOLD,,https://agora.tn/fr/44638-home_default/pc-portable-hp-15-fd0093nk-i5-1334u-8go-512go-ssd-gold.jpg,agora,"15.6""",Intel Core i5,8 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 649,000 TND"
X1502VA-NJ231W,https://agora.tn/fr/pc-portable/15463-pc-portable-asus-vivobook-15-x1502va-i5-13500h-8go-512go-ssd-silver.html,PC PORTABLE ASUS VIVOBOOK 15 X1502VA I5-13500H 8GO 512GO SSD SILVER,,https://agora.tn/fr/44474-home_default/pc-portable-asus-vivobook-15-x1502va-i5-13500h-8go-512go-ssd-silver.jpg,agora,"15.6""",Intel Core i5,8 Go,512 Go SSD,Graphique Intégrée,Windows,Non,"1 649,000 TND"
X1502-NJ231W-16,https://agora.tn/fr/pc-portable/16709-pc-portable-asus-vivovook-15-x1502va-i5-13500h-16go-512g-ssd-silver.html,PC PORTABLE ASUS VIVOVOOK 15 X1502VA I5-13500H 16GO 512G SSD SILVER,,https://agora.tn/fr/46309-home_default/pc-portable-asus-vivovook-15-x1502va-i5-13500h-16go-512g-ssd-silver.jpg,agora,"15.6""",Intel Core i5,16 Go,512 Go SSD,Graphique Intégrée,Windows,Non,"1 689,000 TND"
X1502VA-NJ147W-16,https://agora.tn/fr/pc-portable/16694-pc-portable-asus-vivovook-15-x1502va-i5-13500h-16go-512g-ssd-bleu.html,PC PORTABLE ASUS VIVOVOOK 15 X1502VA I5-13500H 16GO 512G SSD BLEU,,https://agora.tn/fr/46276-home_default/pc-portable-asus-vivovook-15-x1502va-i5-13500h-16go-512g-ssd-bleu.jpg,agora,"15.6""",Intel Core i5,16 Go,512 Go SSD,Graphique Intégrée,Windows,Non,"1 689,000 TND"
9S7-15H112-1018,https://agora.tn/fr/pc-portable/16620-pc-portable-msi-modern-15-b13m-i5-1335u-16go-512go-ssd-noir.html,PC PORTABLE MSI MODERN 15 B13M I5-1335U 16GO 512GO SSD NOIR,,https://agora.tn/fr/46022-home_default/pc-portable-msi-modern-15-b13m-i5-1335u-16go-512go-ssd-noir.jpg,agora,"15.6""",Intel Core i5,16 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 739,000 TND"
82XM00H6FG,https://agora.tn/fr/pc-portable/16775-pc-portable-lenovo-ideapad-slim-3-amd-rayzen-7-16go-512go-ssd-gris-sacoche.html,PC PORTABLE LENOVO IDEAPAD SLIM 3 AMD RAYZEN 7 16GO 512GO SSD GRIS + SACOCHE,,https://agora.tn/fr/46472-home_default/pc-portable-lenovo-ideapad-slim-3-amd-rayzen-7-16go-512go-ssd-gris-sacoche.jpg,agora,"15.6""",AMD RYZEN 7,16 Go,512 Go SSD,AMD Radeon,FreeDos,Non,"1 769,000 TND"
M3502QA-MA013W,https://agora.tn/fr/pc-portable/13978-pc-portable-asus-m3502qa-rayzen-5-8go-512go-ssd-noir.html,PC PORTABLE ASUS M3502QA RAYZEN 5 8GO 512GO SSD NOIR,,https://agora.tn/fr/44476-home_default/pc-portable-asus-m3502qa-rayzen-5-8go-512go-ssd-noir.jpg,agora,"15.6""",AMD RYZEN 5,8 Go,512 Go SSD,AMD Radeon,Windows,Non,"1 790,000 TND"
A2AN8EA,https://agora.tn/fr/pc-portable/15905-pc-portable-hp-15-fd0045nk-i5-1334u-8go-512go-ssd-mx570a-silver.html,PC PORTABLE HP 15-FD0045NK I5-1334U 8GO 512GO SSD MX570A SILVER,,https://agora.tn/fr/44655-home_default/pc-portable-hp-15-fd0045nk-i5-1334u-8go-512go-ssd-mx570a-silver.jpg,agora,"15.6""",Intel Core i5,8 Go,512 Go SSD,Nvidia GeForce,Windows,Non,"1 839,000 TND"
AB1T6EA,https://agora.tn/fr/pc-portable/16556-pc-portable-hp-15-fd0080nk-i5-1334u-8go-512go-ssd-mx570-noir.html,PC PORTABLE HP 15-FD0080NK I5-1334U 8GO 512GO SSD MX570 NOIR,,https://agora.tn/fr/45770-home_default/pc-portable-hp-15-fd0080nk-i5-1334u-8go-512go-ssd-mx570-noir.jpg,agora,"15.6""",Intel Core i5,8 Go,512 Go SSD,Nvidia GeForce,FreeDos,Non,"1 855,000 TND"
AB1T5EA,https://agora.tn/fr/pc-portable/16555-pc-portable-hp-15-fd0079nk-i5-1334u-8go-512go-ssd-mx570-silver.html,PC PORTABLE HP 15-FD0079NK I5-1334U 8GO 512GO SSD MX570 SILVER,,https://agora.tn/fr/45773-home_default/pc-portable-hp-15-fd0079nk-i5-1334u-8go-512go-ssd-mx570-silver.jpg,agora,"15.6""",Intel Core i5,8 Go,512 Go SSD,Nvidia GeForce,FreeDos,Non,"1 855,000 TND"
82QD00FYFG,https://agora.tn/fr/pc-portable/16424-pc-portable-lenovo-ideapad-1-15iau7-i7-1255u-8go-512go-ssd-bleu.html,PC PORTABLE LENOVO IDEAPAD 1 15IAU7 I7-1255U 8GO 512GO SSD BLEU,,https://agora.tn/fr/45811-home_default/pc-portable-lenovo-ideapad-1-15iau7-i7-1255u-8go-512go-ssd-bleu.jpg,agora,"15.6""",Intel Core i7,8 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"1 969,000 TND"
82K202CMFG,https://agora.tn/fr/pc-portable-gaming/16131-pc-portable-gamer-lenovo-ideapad-3-15ach6-adm-ryzen-5-16go-512go-ssd-rtx-2050-noir.html,PC PORTABLE GAMER LENOVO IDEAPAD 3 15ACH6 ADM RYZEN 5 | 16GO | 512GO SSD | RTX 2050 | NOIR,,https://agora.tn/fr/45143-home_default/pc-portable-gamer-lenovo-ideapad-3-15ach6-adm-ryzen-5-16go-512go-ssd-rtx-2050-noir.jpg,agora,"15.6""",AMD RYZEN 5,16 Go,512 Go SSD,Nvidia GeForce,FreeDos,Oui,"1 969,000 TND"
82XX00A9FG,https://agora.tn/fr/pc-portable/15639-pc-portable-lenovo-ideapad-flex-5-adm-ryzen-5-8go-512go-ssd-gris.html,PC PORTABLE LENOVO IDEAPAD FLEX 5 ADM RYZEN 5 8GO 512GO SSD GRIS,,https://agora.tn/fr/43953-home_default/pc-portable-lenovo-ideapad-flex-5-adm-ryzen-5-8go-512go-ssd-gris.jpg,agora,"14""",AMD RYZEN 5,8 Go,512 Go SSD,AMD Radeon,Windows,Non,"1 995,000 TND"
X1502ZA-EJ767W,https://agora.tn/fr/pc-portable/14814-pc-portable-asus-vivobook-15-x1502z-i7-1255u-8go-512go-ssd-silver.html,PC PORTABLE ASUS VIVOBOOK 15 X1502Z I7-1255U 8GO 512GO SSD SILVER,,https://agora.tn/fr/44479-home_default/pc-portable-asus-vivobook-15-x1502z-i7-1255u-8go-512go-ssd-silver.jpg,agora,"15.6""",Intel Core i7,8 Go,512 Go SSD,Graphique Intégrée,Windows,Non,"2 009,000 TND"
83EM008XFG,https://agora.tn/fr/pc-portable/16782-pc-portable-lenovo-ideapad-slim-i7-13620h-16go-512go-ssd-gris.html,PC PORTABLE LENOVO IDEAPAD SLIM I7-13620H 16GO 512GO SSD GRIS,,https://agora.tn/fr/46453-home_default/pc-portable-lenovo-ideapad-slim-i7-13620h-16go-512go-ssd-gris.jpg,agora,"15.6""",Intel Core i7,16 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"2 045,000 TND"
FA506NF-HN005W,https://agora.tn/fr/pc-portable-gamer/15604-pc-portable-gamer-asus-tuf-a15-amd-ryzen-5-8go-512go-ss-rtx-2050.html,PC PORTABLE GAMER ASUS TUF A15 AMD RYZEN 5 8GO 512GO SS RTX 2050,,https://agora.tn/fr/44047-home_default/pc-portable-gamer-asus-tuf-a15-amd-ryzen-5-8go-512go-ss-rtx-2050.jpg,agora,"15.6""",AMD RYZEN 5,8 Go,512 Go SSD,Nvidia GeForce,Windows,Oui,"2 099,000 TND"
A2AQ2EA,https://agora.tn/fr/pc-portable/16162-pc-portable-hp-15-fd0286nk-i7-1355u-8go-512go-ssd-silver.html,PC PORTABLE HP 15-FD0286NK I7-1355U 8GO 512GO SSD SILVER,,https://agora.tn/fr/45245-home_default/pc-portable-hp-15-fd0286nk-i7-1355u-8go-512go-ssd-silver.jpg,agora,"15.6""",Intel Core i7,8 Go,512 Go SSD,Graphique Intégrée,FreeDos,Non,"2 129,000 TND"
S3605ZF-N1342W,https://agora.tn/fr/pc-portable-gamer/15707-pc-portable-asus-gamer-vivobook-16x-s3605zf-i5-12500h-8go-512go-ssd-rtx-2050.html,PC PORTABLE ASUS GAMER VIVOBOOK 16X S3605ZF I5-12500H 8GO 512GO SSD RTX 2050,,https://agora.tn/fr/44002-home_default/pc-portable-asus-gamer-vivobook-16x-s3605zf-i5-12500h-8go-512go-ssd-rtx-2050.jpg,agora,"16""",Intel Core i5,8 Go,512 Go SSD,Nvidia GeForce,Windows,Oui,"2 149,000 TND"
X1502VA-NJ257W,https://agora.tn/fr/pc-portable/15366-pc-portable-asus-vivobook-15-x1502va-i9-13900h-8go-512go-ssd-silver.html,PC PORTABLE ASUS VIVOBOOK 15 X1502VA I9-13900H 8GO 512GO SSD SILVER,,https://agora.tn/fr/44382-home_default/pc-portable-asus-vivobook-15-x1502va-i9-13900h-8go-512go-ssd-silver.jpg,agora,"15.6""",Intel Core i9,8 Go,512 Go SSD,Graphique Intégrée,Windows,Non,"2 175,000 TND"
845L4EA,https://agora.tn/fr/pc-portable/16491-pc-portable-hp-x360-pavilion-x360-2-in-1-14-ek1001nk-i5-8go-512go-ssd-silver.html,PC PORTABLE HP X360 PAVILION X360 2-IN-1 14-EK1001NK I5 8GO 512GO SSD SILVER,,https://agora.tn/fr/46735-home_default/pc-portable-hp-x360-pavilion-x360-2-in-1-14-ek1001nk-i5-8go-512go-ssd-silver.jpg,agora,"14""",Intel Core i5,8 Go,512 Go SSD,Graphique Intégrée,Windows,Non,"2 249,000 TND"
N1807PVNB3530EMEA0,https://agora.tn/fr/pc-portable/15376-pc-portable-dell-vostro-3530-i7-1355u-8go-512go-ssd-mx550-noir.html,PC PORTABLE DELL VOSTRO 3530 I7-1355U 8GO 512GO SSD MX550 NOIR,,https://agora.tn/fr/43272-home_default/pc-portable-dell-vostro-3530-i7-1355u-8go-512go-ssd-mx550-noir.jpg,agora,"15.6""",Intel Core i7,8 Go,512 Go SSD,Nvidia GeForce,Windows,Non,"2 275,000 TND"
83GS00AKFG,https://agora.tn/fr/pc-portable-gaming/16128-pc-portable-gamer-lenovo-loq3-15iax9-i5-12450hx-16go-512go-ssd-rtx2050.html,PC PORTABLE GAMER LENOVO LOQ3 15IAX9 I5-12450HX 16GO 512GO SSD RTX2050,,https://agora.tn/fr/45307-home_default/pc-portable-gamer-lenovo-loq3-15iax9-i5-12450hx-16go-512go-ssd-rtx2050.jpg,agora,"15.6""",Intel Core i5,16 Go,512 Go SSD,Nvidia GeForce,Windows,Oui,"2 279,000 TND"
9U1B8EA,https://agora.tn/fr/pc-portable-gaming/16636-pc-portable-gamer-hp-victus-15-fb0037nk-amd-ryzen-5-5600h-8go-512go-ssd-rtx3050-blanc.html,PC PORTABLE GAMER HP VICTUS 15-FB0037NK AMD RYZEN 5-5600H | 8GO | 512GO SSD | RTX3050 | BLANC,,https://agora.tn/fr/46221-home_default/pc-portable-gamer-hp-victus-15-fb0037nk-amd-ryzen-5-5600h-8go-512go-ssd-rtx3050-blanc.jpg,agora,"15.6""",AMD RYZEN 5,8 Go,512 Go SSD,Nvidia GeForce,Windows,Oui,"2 479,000 TND"
